breannalefneski,0.727272727,0.272727273
BreDiesel,0.75,0.25
bree_wurst,0.811881188,0.188118812
BrentHoffman1,0.774691358,0.225308642
brettbradshaw72,0.751592357,0.248407643
BrettWSperry,0.87804878,0.12195122
Bre_Mundy,0.637142857,0.362857143
bre_nicole1317,0.832278481,0.167721519
BrianaBQuinn,0.720720721,0.279279279
BrianCorday,0.80625,0.19375
BrianDiSab,0.65374677,0.34625323
briankiamba,0.73964497,0.26035503
BrianKolowitz,0.907284768,0.092715232
BrianMFraley,0.7,0.3
BriannaCommo,0.900641026,0.099358974
BrianPfrang,0.837837838,0.162162162
brian_deyoung,0.576419214,0.423580786
brian_georgeson,0.966887417,0.033112583
brian_youtuber,0.357142857,0.642857143
BricksClub,0.537593985,0.462406015
bridemberg,0.622895623,0.377104377
Bridgenti,0.923076923,0.076923077
bridoucette71,0.360128617,0.639871383
Brightree,0.672055427,0.327944573
BrightreeHHHO,0.70263789,0.29736211
Brigi68,0.958064516,0.041935484
brigitaMK,0.68373494,0.31626506
brigita_ekha,0.974683544,0.025316456
BrileyAnn23,0.801242236,0.198757764
britishteal,0.546808511,0.453191489
BrittanyAnn610,0.631043257,0.368956743
britt_mae89,0.973333333,0.026666667
BRNSRS,0.938848921,0.061151079
BroadComedy,0.723776224,0.276223776
BroadRunGC,1,0
BroadStreetLine,0.580985915,0.419014085
brookecreative,0.606177606,0.393822394
brooklyn_krone,0.9,0.1
BrooksTheGod,0.527687296,0.472312704
BrothaLuke,0.717717718,0.282282282
brrizzzzle,0.617760618,0.382239382
BruneParkSchool,0.777777778,0.222222222
Bruno_soaresr,0.864197531,0.135802469
BrushTuArt,0.955882353,0.044117647
brusomogyi,0.937704918,0.062295082
bryankelleybpk,0.872204473,0.127795527
BryanLucious,0.361702128,0.638297872
bryantuck,0.912621359,0.087378641
bryan_brune,0.951140065,0.048859935
BrycpP,0.684713376,0.315286624
bryharrell,0.716845878,0.283154122
brylovell,0.5,0.5
bryzkicetea,0.675585284,0.324414716
bseabolt33,0.768595041,0.231404959
bsitwesley,0.705,0.295
BTLightbody,0.3514377,0.6485623
BttbBoosterRon,0.561688312,0.438311688
BTTFQuotes1,0.961165049,0.038834951
BucknellCS,0.775,0.225
BucknellGrants,0.84984985,0.15015015
BucknellLIT,0.540441176,0.459558824
BucknellMath,0.983606557,0.016393443
BuckyProduction,0.752411576,0.247588424
buffalogospel,0.680751174,0.319248826
BuffettCC,0.577878104,0.422121896
Bugaloopeb,0.441077441,0.558922559
BuildStrongUSA,0.799126638,0.200873362
BuiltbyFlaws,0.785714286,0.214285714
bujdosoisaiah,0.769662921,0.230337079
Bunnielyz2carl,0.394957983,0.605042017
bunnywithsign,0.127627628,0.872372372
BUPerry,0.764705882,0.235294118
burhanaldroubi,0.903225806,0.096774194
BurnsGrp,0.73989899,0.26010101
bustatrades,0.622377622,0.377622378
BuyFilipino,0.74695122,0.25304878
BuyLegLamps,0.408376963,0.591623037
buzztodd,0.640939597,0.359060403
BuzzWhite,0.618483412,0.381516588
BU_ENGR,0.674473068,0.325526932
BWalloch,0.487323944,0.512676056
BYFD_Leth,0.412667946,0.587332054
byronimation,0.639344262,0.360655738
BYZAUC,0.559210526,0.440789474
b_fults_6,0.552238806,0.447761194
b_money888,0.930232558,0.069767442
B_M_Westbrook,0.694610778,0.305389222
c0nstantine_III,0.902356902,0.097643098
ca3a9867b4fb495,0.821548822,0.178451178
CaaptainMorgann,0.513661202,0.486338798
cadeditz,0.973770492,0.026229508
CadillacGabe,0.834394904,0.165605096
CadillacQYK,0.352517986,0.647482014
CAHSAHUpdates,0.530685921,0.469314079
caileydanielle,0.858006042,0.141993958
CaitlynShmatlyn,0.677419355,0.322580645
calanmoore,0.392207792,0.607792208
CalebLehman13,0.76203966,0.23796034
Callarda,0.902777778,0.097222222
calledtobeone,0.819944598,0.180055402
CalliSchillaci,0.888235294,0.111764706
callmerashi,0.470588235,0.529411765
callmeWHISKY,0.851851852,0.148148148
CalnTownship,0.889908257,0.110091743
CamelAthletics,0.602536998,0.397463002
camerie8,0.540616247,0.459383754
Cameronkyle03,0.983333333,0.016666667
CamiladelaHoz7,0.788990826,0.211009174
camilamarquez99,0.813813814,0.186186186
camilo_2107,0.842975207,0.157024793
cammxpp,0.851851852,0.148148148
CampaignsMcr,0.525210084,0.474789916
Campis_Lau,0.638020833,0.361979167
CamsZA,0.75074184,0.24925816
CanadianTMJohn,0.152892562,0.847107438
CandaceFayee,0.908496732,0.091503268
candeeshoppee,0.98989899,0.01010101
CandieW,0.8,0.2
CandyCrush1999,0.924137931,0.075862069
cannedtalent,0.379888268,0.620111732
CanneryNOLA,0.927797834,0.072202166
caocosmetics,0.906103286,0.093896714
capasul,0.887096774,0.112903226
CAPHigherEd,0.630289532,0.369710468
CapsLockSam,0.621621622,0.378378378
CapterraIT,0.847352025,0.152647975
CaraidArt,0.103286385,0.896713615
CarberryMedia,0.712062257,0.287937743
cardellw,0.877828054,0.122171946
CareBoundless,0.95,0.05
CaregiversA,0.737804878,0.262195122
CareVoyantHC,1,0
CareWatchInc1,0.889830508,0.110169492
Caricoats,0.876404494,0.123595506
CARLABsocial,0.376068376,0.623931624
carladulcete3,0.467307692,0.532692308
carlataverneira,0.94,0.06
carlojanea,0.828382838,0.171617162
carlosrobles198,0.68,0.32
CarlossHuerta,0.821316614,0.178683386
carlos_molina67,0.8375,0.1625
Carlos_Vivaldo,0.822006472,0.177993528
CarlyBlanchett,0.664031621,0.335968379
CarlyPenrose,0.775757576,0.224242424
CarlyRaex3,0.947368421,0.052631579
carmellaj97,0.610169492,0.389830508
carmsbebs,0.974358974,0.025641026
carollinvieira,0.714876033,0.285123967
CarolynArthurs1,0.817427386,0.182572614
carolyncomitta,0.606837607,0.393162393
caropapus,0.963934426,0.036065574
CaroReporting,0.764705882,0.235294118
CarrickKnights,0.429032258,0.570967742
carriefowlerea,0.856725146,0.143274854
CarrieTooman,0.287096774,0.712903226
carslayy,0.588957055,0.411042945
Carson_Heim_,0.825,0.175
CaseyMein,0.834951456,0.165048544
caseythomas97,0.840390879,0.159609121
CasperDeWinter,0.407284768,0.592715232
CassandraDowell,0.641221374,0.358778626
Cassandra_Lucci,0.779761905,0.220238095
cassanovy,0.659638554,0.340361446
castingshadowsx,0.712121212,0.287878788
castrosprodigy,0.960655738,0.039344262
CaswalP,0.513986014,0.486013986
CatherineKing10,0.781931464,0.218068536
CatriceTeira,0.560846561,0.439153439
CavsQStix,0.095940959,0.904059041
CBCPT,0.819494585,0.180505415
cbdaytonrealtor,0.983164983,0.016835017
CBGphotos,0.744075829,0.255924171
CBJerseyCityNJ,0.785714286,0.214285714
cbl_cranebank,0.648148148,0.351851852
CBMalta,0.913846154,0.086153846
cbouchard6824,0.60619469,0.39380531
cBroker13,0.696793003,0.303206997
ccampanellaa,0.801120448,0.198879552
ccgreen99,0.5,0.5
CCIPittsburgh,0.754666667,0.245333333
CCMVjVeriyan,0.692307692,0.307692308
CCorbett_,0.648148148,0.351851852
CCSaloon,0.970588235,0.029411765
CCSEPA,0.541871921,0.458128079
CCsustainable,0.641083521,0.358916479
CC_Admission,0.566371681,0.433628319
cdbongard,0.52398524,0.47601476
cdean18,0.769968051,0.230031949
cdutton12,0.93220339,0.06779661
ce6874,1,0
CeciliaCostaMen,0.539295393,0.460704607
Cedriic_Obin,0.925081433,0.074918567
ceemonrooij,0.702265372,0.297734628
ceirra_riddle,0.972972973,0.027027027
CelebVegasTours,0.372031662,0.627968338
CelloGirl123501,0.696629213,0.303370787
Cell_met,0.481203008,0.518796992
Cenibra,0.752688172,0.247311828
CenterHealthGov,0.754385965,0.245614035
centroprov,0.764705882,0.235294118
Cen_health,0.909937888,0.090062112
Cereul_,0.606557377,0.393442623
cesarhernandz23,0.996644295,0.003355705
cesuleth,0.84548105,0.15451895
CFAShepherd,0.165394402,0.834605598
CFTLatWestEd,0.785714286,0.214285714
cghtee,0.95480226,0.04519774
cgriffrun,0.69047619,0.30952381
chace_n_lulu,0.992805755,0.007194245
chachkidaily,0.128397918,0.871602082
chadbrennan17,0.6375,0.3625
ChadHolzer,0.725490196,0.274509804
chairmandances,0.476190476,0.523809524
Challyadds,1,0
ChampagneDropie,0.992805755,0.007194245
ChanceMaciolek,0.766381766,0.233618234
ChanningsMuva,0.617886179,0.382113821
chansubits,0.498349835,0.501650165
ChapelGrille,0.848837209,0.151162791
CHAP_Inc,0.738903394,0.261096606
charlesgravett1,0.794721408,0.205278592
CharlesLeblic,0.633136095,0.366863905
CharlieCaslick,0.743478261,0.256521739
charlie_rissy,0.830188679,0.169811321
charlottemlld,0.48,0.52
CharlvdMerwe,0.709677419,0.290322581
charmsnvamps,0.5375,0.4625
chatellucile,0.85625,0.14375
Chavezx6,0.921568627,0.078431373
chawesomegirl8,0.853820598,0.146179402
cha_lcs,0.597435897,0.402564103
cheaptweets850,0.793696275,0.206303725
cheesekaehmm,0.568690096,0.431309904
ChefAdamBklyn,0.462395543,0.537604457
ChefDerekQ,0.5,0.5
ChefEstie,0.426966292,0.573033708
ChefJaeclyn,0.47107438,0.52892562
ChefJJ_TX,0.676470588,0.323529412
ChefWithPen,0.823343849,0.176656151
chef_amaya,0.612698413,0.387301587
Chef_Kaitlyn,0.663551402,0.336448598
ChelleBulilit,0.866666667,0.133333333
ChellerChris,0.826086957,0.173913043
ChelseyTLowe,0.830409357,0.169590643
Chemical_spirit,0.822222222,0.177777778
chemonye,0.501960784,0.498039216
ChenShenKim,0.607594937,0.392405063
CherieA5011,0.967741935,0.032258065
CherilynnCheri,0.950617284,0.049382716
CherrelJacobs,0.882142857,0.117857143
cherylbaldwin67,0.26984127,0.73015873
chescobus,0.694736842,0.305263158
ChesCoDems,0.529411765,0.470588235
ChesCoLibrary,0.657534247,0.342465753
ChescoPlanning,0.848214286,0.151785714
ChescoPolitics,0.96969697,0.03030303
ChescoVictory10,0.9,0.1
ChesterCoEDC,0.648241206,0.351758794
CheyRescorl,0.488721805,0.511278195
chiarullinick,0.313664596,0.686335404
chiefjacqueline,0.507352941,0.492647059
ChielBecker,0.945337621,0.054662379
Chikkymo,0.986577181,0.013422819
ChilbertArenas,0.734567901,0.265432099
ChillieChill,0.787709497,0.212290503
CHIMECEO,0.61209068,0.38790932
chinchilla_206,0.632352941,0.367647059
ChipLowePR,0.5,0.5
ChitrapJoshi,0.961165049,0.038834951
Chivalme,0.653333333,0.346666667
chixx_09,0.782608696,0.217391304
chiyessa,0.765957447,0.234042553
ChloDreww,0.714689266,0.285310734
chloe_camxxx,0.956666667,0.043333333
chloe_fvrjn,0.857142857,0.142857143
choi_nom0222,0.324137931,0.675862069
chreko,0.72361809,0.27638191
ChrisCovone,0.903225806,0.096774194
ChrisJohnson474,0.831325301,0.168674699
chrisketels,0.427899687,0.572100313
ChrisOber,0.795180723,0.204819277
ChrisPetrullo_,0.68119891,0.31880109
ChrisSobel,0.736292428,0.263707572
ChrisStradling,0.682352941,0.317647059
ChrissyFromPDX,0.923857868,0.076142132
ChrissySparks4,0.851851852,0.148148148
CHRISTALFOX5,0.629032258,0.370967742
christel81570,0.603174603,0.396825397
christhinksthis,0.885,0.115
ChristiandreYow,0.539215686,0.460784314
ChristianWife1,0.581333333,0.418666667
ChristiesNpt,0.894039735,0.105960265
ChristieSuePINK,1,0
ChristMother,0.178807947,0.821192053
christydelregno,0.828025478,0.171974522
christy_herman,0.81981982,0.18018018
Chris_ndika,0.8,0.2
chriztophur,0.413043478,0.586956522
ChronicMarriage,0.792372881,0.207627119
Chuchu_Maureen,0.787234043,0.212765957
CiaMundung,0.819875776,0.180124224
CiaraSibbick,0.768656716,0.231343284
cimportugal_,0.532128514,0.467871486
CincyKissel,0.7875,0.2125
CindyDC_,0.483375959,0.516624041
CindykinSpace,0.90625,0.09375
Cindy_Nagel,0.844827586,0.155172414
CinsAngel42,0.225961538,0.774038462
citou1rapper,0.95,0.05
CitrusFoam,0.503012048,0.496987952
CityGirl118,0.794117647,0.205882353
CITY_ASSOCIATES,0.996632997,0.003367003
CJGENTRY25,0.764900662,0.235099338
cjohndeakin,0.414012739,0.585987261
Cjones11x,0.909090909,0.090909091
cjpop80,0.571428571,0.428571429
cjschmidt_,0.487261147,0.512738854
CJSTrey35,0.573200993,0.426799007
CJZM15,1,0
cj_barrett15,0.480225989,0.519774011
ckirmizitas,0.632653061,0.367346939
ClaireyFiler,0.842105263,0.157894737
clapdoor,1,0
ClaraBerlose,0.702564103,0.297435897
clareandreasons,0.461904762,0.538095238
clare_dejoy,0.581395349,0.418604651
claunavy,0.453846154,0.546153846
ClaussenFarmer,0.445783133,0.554216867
ClearviewNYC,0.807073955,0.192926045
ClementFroger,0.71875,0.28125
ClemonsJocelyn,0.372997712,0.627002288
Clem_frg,0.5,0.5
clesemartin,0.867741935,0.132258065
ClickClique,0.656934307,0.343065693
ClinSeqNews,0.771428571,0.228571429
clivefarringto1,0.719298246,0.280701754
CliveV1,0.75,0.25
clkehr,0.492753623,0.507246377
ClothandJustice,0.447761194,0.552238806
CloverCoin,0.570291777,0.429708223
ClubMarriage,0.898773006,0.101226994
clvicik,0.884297521,0.115702479
clydesdalefilly,0.58953168,0.41046832
cmaedu,0.307692308,0.692307692
CMAEDUatUF,0.653136531,0.346863469
CMARDLeth,0.6882494,0.3117506
Cmerolli,0.3375,0.6625
cmk_colloe,0.441860465,0.558139535
CmlbUs,0.986486486,0.013513514
cncfeed,1,0
CNCNZcom,0.711392405,0.288607595
cncownersoff,0.6,0.4
CnCSagaDE,0.992248062,0.007751938
cndyvo,0.526315789,0.473684211
cnewell15,0.533149171,0.466850829
CNNLADESK,0.893617021,0.106382979
cnxcnx,0.902439024,0.097560976
coachbmcknight,0.7,0.3
CoachClive10,0.807228916,0.192771084
coachdonowilson,0.948717949,0.051282051
CoachGarrett53,0.396475771,0.603524229
coachkscarlett,0.867507886,0.132492114
CoachLilisa,0.993311037,0.006688963
CoachTosches,0.75,0.25
Coach_Fadi,0.426470588,0.573529412
coach_malouf,0.95,0.05
Coach_Raitano,0.575757576,0.424242424
Coatesville_Ed,0.851282051,0.148717949
coby_osler,0.962962963,0.037037037
cocobiiz,0.784810127,0.215189873
cococolleen2001,0.755555556,0.244444444
COCONUTMILKYWAY,0.413690476,0.586309524
CodedInColch,0.778425656,0.221574344
Cody6860,1,0
codybigsexy1,1,0
CodyMunn_14,0.807228916,0.192771084
CodySvoboda44,0.943396226,0.056603774
cofilence,0.685714286,0.314285714
cohenj92,0.706070288,0.293929712
COHospitalAssn,0.830985915,0.169014085
colbywallace5,0.859813084,0.140186916
coldcaselovefic,0.030973451,0.969026549
ColdironCassie,0.62924282,0.37075718
ColeEshelman,0.392265193,0.607734807
coleleonoff,0.600760456,0.399239544
ColeMalouin,0.432748538,0.567251462
ColeShortliffe,0.5951417,0.4048583
collado193,0.815920398,0.184079602
collay26,0.785714286,0.214285714
collie_flowers,0.3514377,0.6485623
collingabriel79,0.539473684,0.460526316
colonelkerning,0.687296417,0.312703583
ColonelPlatypus,0.583554377,0.416445623
colonyfm,0.377777778,0.622222222
Colourworks_ZA,0.706806283,0.293193717
coltheiden,0.806122449,0.193877551
ColtonFritts,0.691275168,0.308724832
ColynePapin,0.893203884,0.106796117
ComedyConclave,0.85,0.15
ComicSansWords,0.983388704,0.016611296
Community_Magic,0.519916143,0.480083857
compa_rafa,0.922330097,0.077669903
comtelza,0.907643312,0.092356688
conan4363,0.157534247,0.842465753
Conkerberry,0.802777778,0.197222222
ConnColl2015,0.601769912,0.398230089
ConnCollAlums,0.551515152,0.448484848
ConnCollCareer,0.945512821,0.054487179
ConnCollSAC,0.653421634,0.346578366
connoc23,0.686046512,0.313953488
Connocat,0.807471264,0.192528736
ConnollyBrooke,0.347266881,0.652733119
connorcassidy18,0.786885246,0.213114754
connor_reddy,0.858552632,0.141447368
Conn_J_Will,0.867647059,0.132352941
ConorMoore,0.8,0.2
Consigli1Di,0.871621622,0.128378378
constanzapaler1,0.531073446,0.468926554
Consumablessafe,0.585365854,0.414634146
ConsumerRES,0.818181818,0.181818182
ContinuLink,0.95483871,0.04516129
ConversaLifetim,0.730392157,0.269607843
CookieThunder13,0.766773163,0.233226837
cool_boyZ_27,0.888888889,0.111111111
coopercomputer,0.923076923,0.076923077
corcoran_nyc,0.767801858,0.232198142
Cordell_Carl,0.664850136,0.335149864
corentinandrea,0.78021978,0.21978022
Coren_Tin,0.86557377,0.13442623
Cormier2,0.194244604,0.805755396
CornellGPSA,0.952380952,0.047619048
CornellJoeS,0.706443914,0.293556086
CorOfTheBridge,0.551643192,0.448356808
cosby_aubrie,0.785714286,0.214285714
CosciaMoosArch,0.865,0.135
coshannonmarie,0.616666667,0.383333333
cossio_pedro,0.157894737,0.842105263
CouncilOfFools,0.764705882,0.235294118
countryNYC,0.540650407,0.459349594
CountyGazetteEd,0.587053571,0.412946429
CoupleCheckup,0.702702703,0.297297297
CoupleCheckupAU,0.87654321,0.12345679
courtneyjonaire,0.938511327,0.061488673
CovenantStand,0.740875912,0.259124088
covenantstander,0.845588235,0.154411765
cowboyswife07,0.884375,0.115625
CoyoteLuckArt,0.489104116,0.510895884
CO_Rheumatology,0.582089552,0.417910448
cpeters97,0.737609329,0.262390671
cpickensNYC,0.962962963,0.037037037
cpokeefe,0.761658031,0.238341969
CPoTweetsStuff,0.256134969,0.743865031
craigmoses14,0.359477124,0.640522876
CraigPeebles,0.513846154,0.486153846
craigsikora,0.498381877,0.501618123
craig_ctucker,0.464212679,0.535787321
CrazyBlue,0.866883117,0.133116883
CrefloDollar6,0.888888889,0.111111111
CrepeWizard,0.863013699,0.136986301
CrestronInt_MKT,0.648351648,0.351648352
Crevy_Evy,0.841935484,0.158064516
CREW_Philly,0.618534483,0.381465517
Cribit_Taylor,0.546827795,0.453172205
CRissaGK,0.902173913,0.097826087
crisssy_xoxo,0.639393939,0.360606061
cristia66166705,0.992805755,0.007194245
cristianoms,0.813953488,0.186046512
CristinaMerily1,0.720930233,0.279069767
CristobalGil_Lu,0.977272727,0.022727273
cri_tique,0.751633987,0.248366013
CRMFundMachiner,0.97752809,0.02247191
CrossCultureVC,0.372197309,0.627802691
CrossyChicken,0.3125,0.6875
crowdedworlds,0.505494505,0.494505495
crthorsen,0.763975155,0.236024845
CrushtheRobot,0.710526316,0.289473684
CryssNaranjo,0.965277778,0.034722222
crystalheart31,0.53125,0.46875
crzydemona,0.379888268,0.620111732
csouthern_bunny,0.819397993,0.180602007
CTKerchner,0.882175227,0.117824773
CT_HealthAtHome,0.805232558,0.194767442
CUKPublicLife,0.490721649,0.509278351
culiquip,0.924657534,0.075342466
CupidRunCLE,0.450155763,0.549844237
CuppersCoffee,0.680161943,0.319838057
CURE_NY,0.748648649,0.251351351
Curls4_ThaGurls,0.824773414,0.175226586
Curtis1864,0.635135135,0.364864865
cutee_sidharth,0.435897436,0.564102564
cuteri22,0.629139073,0.370860927
cutsykid3,0.764705882,0.235294118
cuttie_annryl,0.950819672,0.049180328
Cuupcakeeee,0.862416107,0.137583893
CVTrail,0.646766169,0.353233831
CWeddingBliss,0.95,0.05
cw_venkatrangan,0.777777778,0.222222222
CyberFame247,0.564885496,0.435114504
CynthiaCCarter,0.948717949,0.051282051
CyrusAlderwood,0.559210526,0.440789474
czatwins11,0.993265993,0.006734007
czerpak_,0.841463415,0.158536585
c_alexandra03,0.474777448,0.525222552
c_haise,0.678010471,0.321989529
C_J_Williams,0.435294118,0.564705882
c_mille,0.685459941,0.314540059
c_seneca,0.308558559,0.691441441
c_thompson6,0.8125,0.1875
C_Z_3,0.768292683,0.231707317
D10Athletics,0.648979592,0.351020408
d13locker,0.604166667,0.395833333
d4mjan,0.857142857,0.142857143
d4v3g,0.559006211,0.440993789
d869115a00354ba,0.424242424,0.575757576
daanblaack,0.655629139,0.344370861
daccraft,0.232248521,0.767751479
DaevTV,0.842105263,0.157894737
daftgula,0.875,0.125
daggs_linds,0.523952096,0.476047904
dailydapper,0.959016393,0.040983607
dailyfor69,1,0
DailyMarBuilder,0.779527559,0.220472441
DailyUnicorn,0.814102564,0.185897436
Daily_Marriage,0.521008403,0.478991597
Dakota_Roice206,0.688821752,0.311178248
dalasaoudi,0.553030303,0.446969697
daldridgecsn,0.844444444,0.155555556
Dalek_Fire,0.945945946,0.054054054
dale_scoc,0.735294118,0.264705882
Dalia_bm,0.891625616,0.108374384
daljawamis,0.867088608,0.132911392
dallas22texas,0.89556962,0.10443038
Dallasx06,0.738170347,0.261829653
DALUX_,0.659793814,0.340206186
damibarrio,0.658536585,0.341463415
Damienking244,0.5,0.5
DanaAbdeen_,0.588235294,0.411764706
Dananoel17,0.698591549,0.301408451
dana_lewin,0.78525641,0.21474359
Danbharathy,0.782608696,0.217391304
Danbolivar12,0.926282051,0.073717949
DancunAwitty,0.857142857,0.142857143
dane_dub,0.947368421,0.052631579
DANGERMAN57,0.788732394,0.211267606
DaniaIstaitie,0.788990826,0.211009174
danielgjoede,0.620689655,0.379310345
DanielLassman,0.714285714,0.285714286
daniellebowers_,0.861244019,0.138755981
DanielleCotillo,0.804878049,0.195121951
daniellenasuti,0.520408163,0.479591837
DanielMallia,0.571428571,0.428571429
danielmonty2,0.958762887,0.041237113
danielmunns1,0.785714286,0.214285714
DanielNealAdler,0.333333333,0.666666667
daniraee,0.688356164,0.311643836
DaniSrVendetta,0.666666667,0.333333333
DANKOMISITA,0.43902439,0.56097561
dannie_brookee,0.658854167,0.341145833
DannyJonokuchi,0.609004739,0.390995261
DannyLean,0.943708609,0.056291391
danny_l22,0.920529801,0.079470199
Danny_Mcfc,0.466666667,0.533333333
danny_noel91,0.9030837,0.0969163
DaNoobSays,0.777108434,0.222891566
dansavage_art,0.639902676,0.360097324
dantestrading,0.770234987,0.229765013
dantilstra,0.659574468,0.340425532
danyk395,0.821086262,0.178913738
DaoustAshley,0.734693878,0.265306122
dapuckster,0.707831325,0.292168675
DarkNessie2,0.290909091,0.709090909
DarknessLoveer,0.736231884,0.263768116
DarkRoux,0.964169381,0.035830619
darksinful,0.026755853,0.973244147
DarleneHebert,0.71875,0.28125
DarlinMartor,0.852459016,0.147540984
DarO__XD,0.75308642,0.24691358
DarrylBurnett,0.343283582,0.656716418
Darsh726,0.983108108,0.016891892
DarusPoken,0.731707317,0.268292683
DaseinUltimate,0.68,0.32
DateBritishGuys,0.9375,0.0625
DateNightEvent,0.948881789,0.051118211
davefraleigh,0.542635659,0.457364341
DaveMAdams,0.623595506,0.376404494
DaveNelsen2,0.731958763,0.268041237
davepollackjazz,0.936046512,0.063953488
davesworld57,0.785714286,0.214285714
DaveyOil,0.376470588,0.623529412
DavidBordwell,0.980952381,0.019047619
daviddring,0.728706625,0.271293375
davidjunge,0.843373494,0.156626506
davidkyang,0.794326241,0.205673759
DavidPaulStudio,0.136363636,0.863636364
davidsglynn,0.914634146,0.085365854
davids_dale,0.939393939,0.060606061
DavidWoolley3,0.837209302,0.162790698
David_Lehr,0.580645161,0.419354839
david_macmurchy,0.888888889,0.111111111
David_Zedd,0.698347107,0.301652893
DavisJamie77,0.697127937,0.302872063
DavzFavz,0.833333333,0.166666667
DawnBlackRose,0.57,0.43
DawnDiva13,0.984615385,0.015384615
dawnr48,0.784722222,0.215277778
DawoodEngineers,0.419213974,0.580786026
DawoodHussain1,0.789473684,0.210526316
DawsonDuff,0.457556936,0.542443064
daymstan,0.345098039,0.654901961
DAYOCONNOLLY,0.582089552,0.417910448
DaySpaSavannah,0.279352227,0.720647773
DayZCharacter,0.961165049,0.038834951
Dazzumbledor,0.715210356,0.284789644
Da_SNUMack369,0.592105263,0.407894737
DBalj,0.802816901,0.197183099
dbao,0.487179487,0.512820513
dbehee,0.996621622,0.003378378
DBigoness,0.789473684,0.210526316
dbocchino24,0.673295455,0.326704545
dbricetyler,0.61682243,0.38317757
dburkes10,0.0625,0.9375
dchistorydept,0.513888889,0.486111111
DCMathsDept,0.88,0.12
dcoachman6,0.605797101,0.394202899
dddarrengill,0.880769231,0.119230769
DdsmOrr,0.548717949,0.451282051
ddyahsuci,0.919732441,0.080267559
ddyYue,1,0
DeanIdieKesner,0.236686391,0.763313609
dearshakti,0.65,0.35
DeathOverDecaf,0.595108696,0.404891304
DebbieOlsen01,0.71978022,0.28021978
debbimarks1,0.549828179,0.450171821
Debbypradianto,0.629508197,0.370491803
DeborahSills,0.727828746,0.272171254
DeboraMykoluk,0.889570552,0.110429448
DebraCheatham,0.712062257,0.287937743
debster0701,0.064935065,0.935064935
deb_staub,0.659459459,0.340540541
Dedxz,0.229559748,0.770440252
DEEJ_KID,0.266304348,0.733695652
deemaritz,0.911392405,0.088607595
deepikadharnaik,0.742690058,0.257309942
deepitome2015,0.890675241,0.109324759
DeerbrookMall,0.944134078,0.055865922
DeeSportsGuru,0.9375,0.0625
defesa_digital,0.37007874,0.62992126
defqwop,0.81981982,0.18018018
Degrazy,0.851735016,0.148264984
DejanVitezovic,0,1
dejesussteven11,0.900641026,0.099358974
DelaneyGerhart,0.75304878,0.24695122
delhighar,1,0
DelhiNoidaProp,1,0
DeltaHealthTech,0.867692308,0.132307692
DeltaTIgroup,0.578833693,0.421166307
demarshmallow69,0.957446809,0.042553191
DemetriusMJames,0.568965517,0.431034483
DemiKarras6,0.700296736,0.299703264
dens_milly,0.743315508,0.256684492
derekalvarado50,0.68119891,0.31880109
DerekCompeau,0.328947368,0.671052632
DerickDW,0.986531987,0.013468013
DerrickLopez98,0.778481013,0.221518987
designery22,0.842857143,0.157142857
desigualno,1,0
deste24,0.443452381,0.556547619
DestinyMcMurray,0.588235294,0.411764706
destroyK0,0.670588235,0.329411765
detonatorbrand,0.719346049,0.280653951
DetroitComics,0.671597633,0.328402367
deVereMalaysia,0.913043478,0.086956522
DeviBrigard,0.688995215,0.311004785
devita180,0.956666667,0.043333333
DeviTenges,0.989932886,0.010067114
devonmoreno6,0.524637681,0.475362319
Devon_Digital,0.515789474,0.484210526
Dev_LocTavii222,0.850609756,0.149390244
DexterLabP,0.725433526,0.274566474
Deyta_Analytics,0.824712644,0.175287356
DeyVarah,0.263610315,0.736389685
dfrenchcasat,0.490421456,0.509578544
DGalente,0.935483871,0.064516129
dhledbetter,0.898648649,0.101351351
DiabloLeveling,0.99382716,0.00617284
dianaaavee,0.77258567,0.22741433
diane196030,0.411764706,0.588235294
dianejenflores,0.819078947,0.180921053
dianerule,0.95,0.05
DianneYanda,0.788590604,0.211409396
dianymej45,0.847619048,0.152380952
diaralkaldy,0.539325843,0.460674157
diegomontes16,0.61369863,0.38630137
diegonachmann,0.95,0.05
Dieselwon2012,0.541666667,0.458333333
DigInMules,0.63125,0.36875
digitalmaximal,0.789317507,0.210682493
DigitalPlymouth,0.646067416,0.353932584
dillelicious,0.5375,0.4625
DimeStudios,0.584615385,0.415384615
DinaKawar1,0.720588235,0.279411765
Dinashawar,0.576119403,0.423880597
Dindamdr,0.473684211,0.526315789
Dinewithjemutai,0.642857143,0.357142857
dipishrai,0.702380952,0.297619048
DisabledKevin,0.336419753,0.663580247
discepolan,0.901315789,0.098684211
DiscoverItHere,0.30880579,0.69119421
DiscoverWarren,0.813559322,0.186440678
DisruptionAlert,0.704225352,0.295774648
DitaBelaPutri,0.775577558,0.224422442
DixonMash,0.927392739,0.072607261
Djaaaaayy,0.898360656,0.101639344
DJAFothergill,0.552631579,0.447368421
djammidersnilld,0.707423581,0.292576419
DJdotTree,0.78313253,0.21686747
djeazy55,0.707100592,0.292899408
DjEmpez,0.805642633,0.194357367
DjGrasshole,0.33968254,0.66031746
Djidji_KV25,0.1352657,0.8647343
djitallkenya,0.370936902,0.629063098
djmaimone,0.521857924,0.478142077
DJMNE1,0.655502392,0.344497608
djpowers25,0.634146341,0.365853659
